"","resp2","resp1","Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10","Var11"
"12357",1,0.994,0.558,8,-3.202,0.292,0.00703,0.164,0.975,0.432,149.937,255600,4
"12358",0,0.624,0.697,0,-4.535,0.0535,0.0128,0,0.177,0.544,132.469,192600,4
"12359",0,0.949,0.78,11,0.458,0.295,0.00122,0.0251,0.0477,0.225,140.006,238286,4
"12360",1,0.726,0.805,2,-5.274,0.0447,2.47e-05,0.381,0.0667,0.499,124.023,360072,4
"12361",1,0.802,0.788,9,-7.446,0.0963,0.00075,0.378,0.353,0.358,128.01,437238,4
"12362",1,0.734,0.571,5,-8.546,0.631,0.00131,0,0.268,0.398,111.978,268154,4
"12363",0,0.739,0.818,7,-9.991,0.0569,0.0117,0,0.0653,0.92,104.657,293733,4
"12364",1,0.928,0.559,5,-3.04,0.0355,0.0746,5.56e-05,0.696,0.599,192.63,244813,4
"12365",1,0.823,0.52,2,-7.069,0.0577,0.281,5.9e-06,0.125,0.317,160.07,173947,4
"12366",0,0.937,0.381,3,-3.888,0.0648,1.73e-05,0.0122,0.111,0.507,167.463,171832,4
"12367",0,0.836,0.792,11,-6.068,0.0737,0.000328,0.875,0.0733,0.167,130,361851,4
"12368",0,0.838,0.831,11,-6.546,0.132,0.00273,0.343,0.0485,0.428,124.999,247318,4
"12369",0,0.9,0.323,6,-4.966,0.0554,0.0132,0,0.804,0.232,155.03,157960,3
"12370",0,0.842,0.804,11,-5.131,0.279,0.0815,0,0.0536,0.931,153.993,126234,4
"12371",0,0.442,0.702,0,-10.661,0.14,0.065,0.000577,0.112,0.049,172.09,113027,4
"12372",1,0.763,0.699,7,0.015,0.043,0.38,0.00105,0.115,0.388,175.977,199130,4
"12373",1,0.836,0.615,1,-6.512,0.0336,0.00603,0.0112,0.198,0.438,146.012,154215,4
"12374",1,0.992,0.526,1,-1.164,0.106,0.00246,0.692,0.186,0.122,173.968,253793,4
"12375",0,0.96,0.812,11,-8.862,0.0565,0.000548,0.894,0.0539,0.887,121.992,228197,4
"12376",1,0.983,0.462,1,-0.632,0.445,7.95e-05,0.0124,0.221,0.237,150.132,180800,4
"12377",0,0.731,0.613,11,-4.367,0.293,0.04,0,0.114,0.123,174.912,153040,4
"12378",0,0.59,0.627,8,-9.885,0.0434,0.00329,0.845,0.11,0.583,125.997,441945,4
"12379",1,0.676,0.711,7,-13.671,0.062,0.24,0.95,0.11,0.027,129.992,420000,4
"12380",0,0.886,0.581,8,-4.267,0.266,0.158,0,0.101,0.89,180.218,257640,4
"12381",1,0.549,0.833,2,-12.348,0.333,0.00272,0,0.337,0.678,185.888,235187,4
"12382",0,0.616,0.604,11,-10.477,0.878,0.775,0,0.0981,0.337,127.3,408064,3
"12383",1,0.745,0.626,1,-10.98,0.039,0.237,0.868,0.165,0.35,125.009,456123,4
"12384",1,0.434,0.973,4,-11.133,0.17,0.102,4.51e-06,0.128,0.52,121.979,144508,4
"12385",1,0.471,0.822,1,-11.182,0.362,0.03,0,0.116,0.92,200.182,154829,4
"12386",0,0.453,0.784,0,-5.545,0.35,0.0378,0.000375,0.356,0.0733,139.04,151131,4
"12387",1,0.904,0.591,1,-6.653,0.0343,0.0438,0.0103,0.149,0.668,125.967,187031,4
"12388",0,0.748,0.694,11,-4.564,0.163,0.00035,0.000286,0.0641,0.937,188.304,236413,4
"12389",0,0.984,0.418,4,-6.782,0.0824,0.00264,0.863,0.812,0.223,137.977,249050,4
"12390",1,0.546,0.877,1,-4.953,0.158,0.0375,1.05e-05,0.108,0.624,141.016,163360,4
"12391",1,0.633,0.818,2,-5.598,0.105,0.0192,1.47e-05,0.0444,0.803,150,313800,4
"12392",1,0.759,0.484,1,-3.186,0.0414,0.000598,0.00124,0.116,0.0394,174.84,249600,4
"12393",1,0.716,0.862,0,-4.686,0.171,0.119,0,0.145,0.252,215.898,111177,4
"12394",1,0.589,0.804,1,-6.749,0.0546,0.0243,0.733,0.115,0.293,119.98,462015,4
"12395",0,0.393,0.89,4,-10.821,0.267,0.331,8.81e-06,0.283,0.304,128.084,301133,4
"12396",0,0.917,0.327,5,-4.371,0.0912,0.0141,1.78e-05,0.297,0.0986,154.856,216774,4
"12397",0,0.981,0.618,8,-3.398,0.064,0.0042,0.83,0.214,0.426,139.993,287143,4
"12398",0,0.949,0.586,5,-9.594,0.0384,0.0048,0.885,0.103,0.148,130.001,389754,4
"12399",1,0.882,0.64,2,-5.906,0.265,0.0236,0,0.0768,0.465,183.911,180000,4
"12400",0,0.874,0.837,11,-6.607,0.103,0.00331,0.527,0.68,0.444,124.015,185500,4
"12401",0,0.89,0.406,0,-4.465,0.0394,0.00279,0.0106,0.391,0.201,150.009,268800,4
"12402",0,0.983,0.542,11,-6.618,0.0663,0.000165,0.804,0.108,0.0663,130.001,358846,4
"12403",1,0.969,0.804,0,-4.892,0.049,0.000365,0.822,0.056,0.866,126.001,373545,4
"12404",0,0.632,0.467,5,-6.718,0.0331,0.0281,0,0.0633,0.289,140.055,230787,4
"12405",1,0.975,0.566,1,-3.674,0.213,0.02,0.00017,0.329,0.178,154.909,212429,4
"12406",1,0.467,0.797,7,-9.734,0.0793,0.0187,0,0.0936,0.105,196.052,137143,4
"12407",1,0.723,0.556,0,-5.338,0.149,0.0293,0,0.13,0.555,110.628,219596,4
"12408",1,0.44,0.753,9,-11.133,0.0361,0.546,0.0936,0.129,0.54,160.006,155719,4
"12409",1,0.492,0.885,1,-6.015,0.367,0.00172,7.79e-05,0.081,0.203,156.958,107147,4
"12410",1,0.71,0.687,9,-5.84,0.0522,0.0283,3.71e-06,0.0689,0.886,158.47,216880,4
"12411",1,0.463,0.378,9,-6.071,0.0309,0.0298,0,0.219,0.121,147.861,277520,3
"12412",1,0.664,0.87,9,-7.878,0.062,0.00753,0.341,0.0514,0.854,125.029,231360,4
"12413",0,0.876,0.597,9,-5.216,0.08,0.00375,0.31,0.346,0.64,147.037,218250,4
"12414",1,0.95,0.657,7,-5.945,0.0462,0.000126,0.759,0.13,0.469,145.99,447123,4
"12415",0,0.689,0.87,8,-7.921,0.048,0.269,0.000463,0.142,0.382,219.992,161455,4
"12416",1,0.211,0.821,8,-16.042,0.212,0.00172,0.00816,0.107,0.239,129.971,160615,4
"12417",1,0.996,0.457,0,-5.204,0.0699,0.00556,0.84,0.426,0.32,138.008,473571,4
"12418",1,0.536,0.958,8,-7.316,0.273,0.0484,0.000776,0.478,0.169,130.009,142107,4
"12419",1,0.934,0.463,7,-3.7,0.0376,0.00785,0.226,0.315,0.204,150.02,261932,4
"12420",0,0.855,0.59,10,-7.62,0.0536,0.000214,0.846,0.683,0.0391,144.992,452080,4
"12421",1,0.497,0.902,7,-9.236,0.266,0.0192,0,0.109,0.463,120.016,162750,4
"12422",0,0.997,0.629,5,-0.851,0.0592,0.0317,0.0276,0.441,0.501,150.02,192052,4
"12423",0,0.951,0.48,9,-3.326,0.162,0.00272,3.42e-05,0.233,0.238,154.966,224516,4
"12424",0,0.979,0.666,7,-1.117,0.232,0.00232,0.00024,0.368,0.404,144.924,233379,4
"12425",0,0.7,0.929,0,-5.595,0.0906,0.144,0,0.349,0.802,120.009,132024,4
"12426",0,0.808,0.612,6,-5.122,0.0769,0.00113,0.574,0.0836,0.649,174.068,314305,4
"12427",1,0.952,0.598,8,-5.016,0.0726,0.00735,0.00529,0.0662,0.376,149.983,313099,4
"12428",1,0.664,0.864,8,-7.315,0.104,0.0476,0,0.0863,0.381,94.932,99108,4
"12429",1,0.897,0.611,0,-6.669,0.0471,4.67e-05,0.0435,0.159,0.689,122.013,413693,4
"12430",0,0.952,0.61,5,-2.501,0.315,0.00788,0.00324,0.172,0.332,140.065,150933,4
"12431",0,0.575,0.616,5,-8.337,0.119,0.0982,0.000404,0.272,0.499,173.031,122273,4
"12432",1,0.575,0.699,1,-9.922,0.159,0.218,0,0.112,0.234,148.767,116240,4
"12433",1,0.968,0.616,7,-5.699,0.0447,2.85e-05,0.692,0.69,0.288,144.985,436966,4
"12434",1,0.742,0.881,0,-3.736,0.0535,0.14,2.49e-06,0.156,0.432,116.997,184782,4
"12435",1,0.481,0.621,11,-8.016,0.0371,0.0984,0,0.241,0.679,130.008,256133,4
"12436",0,0.77,0.832,11,-8.55,0.0949,0.163,0.834,0.155,0.889,120.999,348800,4
"12437",1,1,0.464,5,-6.15,0.238,0.000121,0.862,0.52,0.0333,142.031,327130,4
"12438",1,0.901,0.803,0,-3.582,0.0366,0.0135,0.000327,0.065,0.513,123.98,116129,4
"12439",0,0.952,0.111,0,-4.864,0.131,0.00163,0.00645,0.345,0.126,200.074,439213,4
"12440",1,0.646,0.674,0,-9.423,0.4,0.117,0,0.104,0.222,160.028,123000,4
"12441",1,0.864,0.64,1,-7.094,0.317,0.0771,3.96e-06,0.0774,0.304,112.1,168000,4
"12442",1,0.862,0.588,2,-8.337,0.0739,0.0234,0.91,0.227,0.038,139.999,291000,4
"12443",1,0.826,0.663,9,-5.599,0.0668,0.00273,0.898,0.132,0.0355,172.028,274888,4
"12444",0,0.94,0.565,8,-3.262,0.0464,0.0103,0.778,0.0686,0.905,174.06,264928,4
"12445",1,0.974,0.515,1,-2.461,0.506,0.000533,0.0169,0.121,0.0558,150.064,135200,4
"12446",0,0.604,0.923,11,-6.671,0.245,0.017,0,0.272,0.826,145.062,139741,4
"12447",1,0.972,0.584,7,-3.226,0.123,0.0193,0.875,0.125,0.258,155.022,167226,4
"12448",0,0.933,0.776,4,-6.022,0.0621,5.63e-05,0.883,0.0868,0.278,124.016,433690,4
"12449",0,0.588,0.607,2,-6.149,0.027,0.496,5.08e-05,0.0781,0.162,116.084,246335,4
"12450",0,0.759,0.466,8,-4.978,0.199,0.0521,0,0.0587,0.328,160.033,264373,4
"12451",0,0.804,0.517,8,-5.792,0.031,0.00119,0.0447,0.1,0.154,129.958,163000,4
"12452",1,0.838,0.482,0,-6.064,0.0377,0.0642,0.78,0.135,0.071,135.01,369899,4
"12453",1,0.788,0.745,1,-7.438,0.0414,0.0122,0.885,0.0835,0.11,128.005,390000,4
"12454",1,0.922,0.492,10,-2.284,0.342,0.111,0,0.306,0.357,149.707,159833,4
"12455",1,0.955,0.79,8,-6.418,0.0548,0.000511,0.686,0.248,0.929,126.008,194154,4
"12456",1,0.55,0.822,2,-8.173,0.31,0.333,0.00406,0.254,0.217,128.077,142571,4
"12457",1,0.607,0.529,6,-6.781,0.0574,0.104,0,0.0631,0.238,203.932,234107,4
"12458",1,0.824,0.86,8,-7.207,0.0518,0.024,0.657,0.205,0.87,124.016,163790,4
"12459",1,0.405,0.647,8,-11.006,0.0411,0.411,0.797,0.111,0.153,126.974,128504,4
"12460",1,0.65,0.558,2,-4.129,0.0394,0.000959,0,0.109,0.346,155.147,173105,4
"12461",1,0.423,0.708,2,-7.583,0.0555,0.0156,0.000113,0.136,0.0712,124.989,144960,4
"12462",0,0.87,0.514,2,-8.43,0.0478,8.62e-05,0.279,0.116,0.0746,132.202,203293,4
"12463",1,0.51,0.794,9,-7.314,0.42,0.0505,1.81e-06,0.0562,0.18,167.879,194561,4
"12464",0,0.601,0.847,11,-6.311,0.103,0.163,0.787,0.11,0.548,139.996,75429,4
"12465",1,0.834,0.651,1,-5.282,0.0793,4.76e-05,0.379,0.353,0.337,150.002,85029,4
"12466",1,0.657,0.799,11,-8.988,0.182,0.00533,0.961,0.11,0.072,125.977,419770,4
"12467",1,0.678,0.596,9,-5.18,0.0335,0.0199,0.004,0.418,0.259,117.066,99213,4
"12468",1,0.982,0.585,7,-5.519,0.0624,4.37e-05,0.809,0.109,0.327,144.992,419172,4
"12469",1,0.905,0.539,8,-8.946,0.0568,0.00277,0.2,0.327,0.179,129.658,307427,4
"12470",1,0.765,0.799,11,-2.681,0.217,0.0011,0.0256,0.14,0.0697,145.045,251586,4
"12471",0,0.988,0.738,9,-1.319,0.327,0.0746,1.31e-05,0.46,0.402,150.015,208000,4
"12472",1,0.699,0.833,6,-3.262,0.212,0.209,0,0.0895,0.404,194.084,233280,4
"12473",1,0.317,0.381,8,-16.292,0.0567,0.217,0.288,0.0679,0.0948,130.317,175176,4
"12474",1,0.966,0.735,4,-9.937,0.0579,0.0118,0.917,0.131,0.0917,123.015,491951,4
"12475",1,0.9,0.684,1,-5.65,0.156,0.00084,0.874,0.355,0.317,142.032,463944,4
"12476",1,0.798,0.452,5,-6.007,0.0354,0.00195,0.00736,0.205,0.0394,173.903,279347,4
"12477",0,0.739,0.567,1,-6.389,0.0567,0.1,0,0.71,0.396,170.012,184026,4
"12478",1,0.447,0.708,1,-6.305,0.0952,0.0271,0.000728,0.102,0.0384,179.24,276968,4
"12479",0,0.699,0.802,6,-8.494,0.0911,0.032,0.777,0.0688,0.288,123.974,372216,4
"12480",1,0.681,0.646,7,-5.847,0.0764,0.683,4.84e-06,0.107,0.421,131.896,176732,4
"12481",0,0.626,0.74,9,-7.386,0.0436,0.000203,0.465,0.129,0.344,125.024,400765,4
"12482",1,0.994,0.455,10,-5.884,0.101,5.48e-05,0.589,0.378,0.0935,138.004,259130,4
"12483",1,0.673,0.505,4,-5.042,0.0311,0.0101,0,0.094,0.111,199.922,93170,4
"12484",0,0.597,0.789,11,-10.008,0.0508,0.000823,0.893,0.115,0.641,126.019,214762,4
"12485",1,0.973,0.737,0,-5.055,0.162,0.00329,0.000429,0.455,0.527,165.054,128212,4
"12486",0,0.983,0.804,11,-8.057,0.0652,0.00146,0.649,0.0547,0.455,126.001,419038,4
"12487",1,0.994,0.641,5,-5.434,0.0574,0.00279,0.0396,0.31,0.229,135.014,376944,4
"12488",1,0.764,0.549,0,-4.265,0.0392,0.0359,0.000158,0.25,0.197,174.034,254913,4
"12489",0,0.791,0.309,8,-9.256,0.0625,0.0317,3.56e-05,0.496,0.0462,129.62,210970,4
"12490",0,0.914,0.467,11,-2.944,0.29,0.473,5.39e-06,0.692,0.964,173.958,238652,4
"12491",0,0.946,0.509,10,-2.461,0.0357,0.00959,0.00302,0.192,0.385,150.013,173698,4
"12492",1,0.814,0.138,6,-4.742,0.0551,0.000353,0.0138,0.272,0.0503,174.071,287205,4
"12493",0,0.843,0.799,10,-6.443,0.0535,0.00143,0.788,0.0637,0.279,123.987,364348,4
"12494",0,0.875,0.423,8,-2.994,0.0534,0.00917,0.045,0.491,0.342,154.966,197806,4
"12495",0,0.524,0.682,6,-8.061,0.0918,0.0228,0.0138,0.11,0.194,133.998,326267,4
"12496",1,0.624,0.537,11,-8.794,0.325,0.000175,2.2e-06,0.116,0.409,102.315,127427,4
"12497",0,0.978,0.522,2,-5.343,0.0568,0.00628,0.000799,0.573,0.531,135.962,146691,4
"12498",1,0.878,0.494,4,-6.486,0.0421,0.00685,0.182,0.322,0.0956,150.02,150412,4
"12499",1,0.344,0.583,2,-8.765,0.0559,0.774,0,0.143,0.581,130.406,110129,3
"12500",0,0.993,0.611,8,-1.324,0.166,0.00301,0.104,0.355,0.533,160.09,213484,4
"12501",1,0.963,0.646,8,-0.092,0.288,0.00498,0,0.309,0.539,149.987,121913,4
"12502",1,0.542,0.603,5,-9.791,0.0377,0.444,0.921,0.0792,0.0392,129.964,206769,4
"12503",0,0.384,0.756,6,-12.871,0.225,0.0335,1.63e-05,0.324,0.557,169.953,169456,4
"12504",0,0.743,0.728,4,-7.66,0.299,0.00235,0,0.201,0.558,187.962,122619,4
"12505",0,0.682,0.76,6,-7.699,0.0655,0.00121,0.855,0.158,0.468,121.998,541551,4
"12506",1,0.852,0.261,9,-4.965,0.158,0.139,4.26e-05,0.477,0.431,177.997,284493,4
"12507",0,0.793,0.642,11,-6.799,0.0691,0.159,0.000557,0.305,0.623,114.96,283933,4
"12508",1,0.847,0.758,7,-7.583,0.0594,0.0156,0.857,0.125,0.124,140.019,411429,4
"12509",1,0.446,0.63,1,-8.9,0.0351,0.337,0,0.166,0.177,143.078,202193,4
"12510",1,0.979,0.483,1,-0.308,0.513,0.000171,0.185,0.172,0.224,149.987,323208,4
"12511",0,0.497,0.534,7,-11.786,0.395,0.519,0,0.111,0.171,129.761,251136,4
"12512",1,0.445,0.74,1,-13.222,0.397,0.074,3.4e-05,0.424,0.593,183.49,278707,4
"12513",0,0.828,0.428,4,-6.234,0.0623,0.0268,0.00759,0.665,0.262,150.009,227752,4
"12514",1,0.63,0.849,7,-8.048,0.0547,0.00685,0.335,0.0949,0.167,124.009,374021,4
"12515",0,0.994,0.544,0,-6.409,0.117,8.2e-05,0.813,0.103,0.36,139.989,399429,4
"12516",1,0.645,0.806,2,-7.896,0.0574,0.0138,0.599,0.0769,0.329,123.996,306000,4
"12517",1,0.394,0.675,8,-8.539,0.133,0.0611,0,0.214,0.405,209.974,238800,4
"12518",0,0.71,0.367,3,-6.154,0.0448,0.000299,9.96e-05,0.13,0.345,169.959,209027,4
"12519",1,0.906,0.79,9,-1.842,0.0568,0.0564,1.16e-06,0.364,0.323,127.004,114000,4
"12520",0,0.706,0.61,0,-6.745,0.0399,0.0104,0.00172,0.116,0.662,150.034,121600,4
"12521",0,0.788,0.466,6,-5.377,0.0562,0.00946,9.49e-06,0.0964,0.729,165.884,220067,4
"12522",0,0.86,0.515,8,-10.946,0.0495,0.102,0.492,0.171,0.475,150.027,253617,4
"12523",1,0.864,0.322,2,-6.559,0.0415,0.0424,0.983,0.151,0.0948,151.8,96120,4
"12524",1,0.966,0.425,1,-2.003,0.505,0.00298,0,0.696,0.226,150.918,209600,4
"12525",1,0.865,0.603,9,-6.913,0.034,0.00991,0.0227,0.203,0.287,123.987,189498,4
"12526",1,0.847,0.761,7,-3.068,0.0417,0.0292,2.26e-06,0.39,0.765,91.519,284480,4
"12527",0,0.882,0.536,4,-4.581,0.0374,0.00248,0.0046,0.321,0.0665,174.016,296951,4
"12528",0,0.694,0.641,4,-7.497,0.0639,0.272,0.00198,0.0692,0.0935,114.873,138397,4
"12529",0,0.903,0.59,10,-9.413,0.0566,0.227,0.915,0.113,0.418,134.998,309333,3
"12530",0,0.769,0.633,6,-4.727,0.0362,0.0229,0.523,0.0961,0.182,173.96,313562,4
"12531",1,0.597,0.8,0,-7.835,0.107,0.257,0,0.185,0.634,149.999,320201,4
"12532",0,0.72,0.789,6,-7.062,0.466,0.0159,0.00177,0.804,0.547,143.999,139688,4
"12533",1,0.875,0.654,1,-4.845,0.0744,0.000417,0.0086,0.194,0.522,199.95,171621,4
"12534",0,0.509,0.804,8,-10.833,0.132,0.208,0.00011,0.314,0.472,120.074,217006,4
"12535",1,0.903,0.804,0,-8.046,0.0418,0.000146,0.888,0.917,0.682,125.001,396144,5
"12536",1,0.632,0.939,1,-2.978,0.137,0.0606,0.00136,0.101,0.364,133.979,157645,4
"12537",1,0.659,0.939,7,-6.124,0.249,0.159,0,0.276,0.681,111.999,145787,4
"12538",0,0.444,0.689,1,-12.131,0.369,0.73,3.55e-06,0.16,0.455,159.902,133016,4
"12539",1,0.875,0.535,1,-4.33,0.0483,0.00021,0.693,0.132,0.541,145.015,344276,4
"12540",1,0.33,0.83,4,-9.156,0.0485,0.0544,0,0.119,0.0744,121.973,251861,4
"12541",1,0.948,0.736,8,-8.588,0.0728,0.000488,0.828,0.0554,0.933,126.022,376499,4
"12542",0,0.945,0.591,6,-2.354,0.0473,0.0057,0.00853,0.156,0.246,150.009,148696,4
"12543",1,0.628,0.72,2,-10.992,0.119,0.0361,0.0161,0.0777,0.114,120.025,146000,4
"12544",0,0.857,0.672,11,-5.497,0.0442,0.321,3.18e-06,0.152,0.531,128.04,165056,4
"12545",1,0.913,0.192,1,-4.097,0.0661,0.00625,0.00341,0.34,0.236,148.722,171112,4
"12546",1,0.982,0.61,11,-4.454,0.0416,0.00255,0.824,0.069,0.664,123.977,225494,4
"12547",0,0.903,0.69,8,-4.494,0.11,0.0352,0,0.13,0.212,142.151,113350,4
"12548",1,0.636,0.839,1,-9.584,0.323,0.0035,0,0.149,0.113,159.956,96967,4
"12549",1,0.879,0.871,7,-3.729,0.239,0.0153,0.000185,0.116,0.49,166.006,127229,4
"12550",0,0.515,0.813,10,-8.226,0.276,0.27,4.01e-06,0.112,0.26,179.562,254640,4
"12551",1,0.79,0.342,2,-11.755,0.0777,2.63e-05,0,0.0847,0.26,164.508,213333,4
"12552",0,0.855,0.464,2,-8.364,0.0348,0.0016,0.896,0.212,0.0647,174.982,363429,4
"12553",0,0.926,0.319,10,-7.869,0.0481,0.00247,0.497,0.372,0.412,145.003,394047,4
"12554",0,0.939,0.5,11,-1.559,0.172,0.00143,0.000123,0.836,0.187,144.982,170031,4
"12555",1,0.812,0.866,5,-4.568,0.242,0.00156,0.000162,0.109,0.777,169.985,98701,4
"12556",1,0.577,0.374,1,-7.085,0.302,0.0279,5.6e-06,0.562,0.0658,184.201,179976,4
"12557",1,0.913,0.519,6,-4.186,0.0689,1.46e-05,0.363,0.188,0.408,174.038,350349,4
"12558",0,0.738,0.566,1,-8.982,0.145,0.52,0,0.144,0.513,159.834,282133,4
"12559",1,0.762,0.646,9,-4.162,0.0315,0.00195,3.37e-06,0.447,0.273,126.05,180952,4
"12560",1,0.91,0.83,9,-4.631,0.185,0.0455,0.000367,0.323,0.736,188,153191,4
"12561",1,0.483,0.652,6,-8.92,0.246,0.931,0,0.0959,0.469,156.534,224000,4
"12562",1,0.795,0.693,1,-7.454,0.0428,0.000361,0.0014,0.13,0.48,144.983,176332,4
"12563",0,0.607,0.622,9,-7.518,0.0394,0.152,0.479,0.0978,0.0839,127.938,215652,4
"12564",0,0.692,0.74,1,-8.295,0.0541,0.00043,0.91,0.0628,0.125,126.015,468977,4
"12565",0,0.972,0.284,6,-7.571,0.252,0.00548,0.0201,0.148,0.186,139.953,179143,4
"12566",1,0.922,0.804,0,-6.714,0.0439,2.57e-05,0.724,0.0244,0.555,126,383607,4
"12567",0,0.877,0.495,5,-8.923,0.0388,0.000507,0.897,0.675,0.413,132.042,416364,4
"12568",1,0.957,0.56,7,-2.589,0.0499,0.00339,0.0244,0.491,0.558,174.036,218276,4
"12569",1,0.939,0.671,8,-3.206,0.161,0.192,0,0.298,0.529,129.023,252307,4
"12570",1,0.648,0.772,9,-6.222,0.0612,0.161,0,0.269,0.741,129.966,225560,4
"12571",0,0.978,0.263,5,-3.753,0.266,0.000456,0.0741,0.904,0.516,172.043,258853,4
"12572",1,0.974,0.772,0,-4.444,0.0677,0.0214,0.873,0.0901,0.961,126.005,196190,4
"12573",0,0.789,0.803,10,-3.434,0.0383,0.0304,0,0.378,0.647,119.999,106021,4
"12574",1,0.631,0.685,2,-8.2,0.17,0.43,0,0.112,0.45,176.09,139213,4
"12575",0,0.682,0.804,11,-9.223,0.107,0.00192,0.928,0.0835,0.458,124.981,401337,4
"12576",0,0.867,0.58,11,-4.031,0.165,0.0152,0.182,0.14,0.482,159.95,128109,4
"12577",1,0.698,0.946,2,-9.74,0.254,0.103,0,0.109,0.84,119.986,128780,4
"12578",1,0.923,0.643,1,-7.49,0.0767,0.000502,0.0226,0.044,0.547,150.989,324052,4
"12579",1,0.361,0.483,2,-10.61,0.0297,0.604,0,0.111,0.421,135.262,316987,4
"12580",1,0.76,0.688,6,-9.177,0.0712,0.029,0.396,0.0405,0.305,149.96,278400,4
"12581",1,0.646,0.693,6,-11.076,0.062,0.00949,0.874,0.105,0.0976,126,352381,4
"12582",1,0.544,0.807,0,-6.411,0.33,0.167,0,0.219,0.455,144.955,105920,4
"12583",1,0.909,0.713,1,-4.111,0.255,0.0522,5.61e-05,0.0729,0.506,189.922,103848,4
"12584",1,0.637,0.459,0,-7.789,0.103,0.00488,0.413,0.849,0.463,179.82,154722,5
"12585",0,0.794,0.679,6,-8.165,0.046,0.000668,0.856,0.0846,0.033,137.993,410765,4
"12586",0,0.994,0.63,1,-0.694,0.0658,0.00663,0.0261,0.337,0.668,149.996,152000,4
"12587",1,0.825,0.725,7,-5.54,0.355,0.339,0,0.0913,0.79,197.926,213707,4
"12588",1,0.451,0.775,1,-9.164,0.0567,0.296,6.31e-06,0.123,0.559,185.972,233200,4
"12589",1,0.434,0.922,1,-13.056,0.387,0.0974,0,0.0412,0.684,129.995,155136,4
"12590",0,0.593,0.585,8,-3.302,0.0356,0.568,0.1,0.633,0.203,120.045,202000,4
"12591",1,0.9,0.578,7,-3.662,0.0531,0.0547,4.92e-05,0.145,0.378,149.987,205000,4
"12592",1,0.972,0.399,4,-2.078,0.0468,0.00135,0.913,0.132,0.086,173.978,255172,4
"12593",1,0.909,0.492,11,-4.046,0.05,0.000921,0.0273,0.314,0.035,174.046,314935,4
"12594",1,0.884,0.686,2,-2.896,0.122,0.0254,0.716,0.0766,0.138,150.026,217704,4
"12595",1,0.947,0.473,7,-4.597,0.0503,0.00886,0.681,0.109,0.0768,172.991,365329,4
"12596",0,0.787,0.499,3,-5.31,0.0447,0.0237,0.0108,0.164,0.205,129.734,266400,4
"12597",1,0.494,0.895,1,-10.444,0.357,0.0026,0.542,0.112,0.581,155,95138,3
"12598",0,0.963,0.637,11,-1.998,0.39,0.00462,0.0018,0.373,0.326,160.038,251700,4
"12599",0,0.696,0.629,1,-5.572,0.348,0.0195,0,0.0554,0.623,186.068,207627,4
"12600",1,0.584,0.426,1,-5.293,0.296,0.0383,0,0.188,0.272,193.437,193213,4
"12601",0,0.844,0.533,11,-5.04,0.0302,0.00529,8.91e-05,0.0722,0.712,123.971,186493,4
"12602",0,0.996,0.422,6,-6.197,0.0683,0.000753,0.668,0.345,0.324,137,258542,4
"12603",1,0.929,0.691,2,-6.374,0.0676,0.000264,0.904,0.0589,0.0686,172.047,303529,4
"12604",1,0.727,0.72,1,-8.16,0.221,0.0193,0,0.107,0.277,155.982,189109,4
"12605",0,0.66,0.859,8,-8.634,0.192,0.0808,0,0.0811,0.823,158.962,169022,4
"12606",0,0.903,0.455,11,-4.56,0.0649,0.0158,1.08e-05,0.653,0.134,149.975,167200,4
"12607",1,0.771,0.825,8,-5.695,0.0674,0.00351,0.005,0.0776,0.661,130.044,240002,4
"12608",1,0.537,0.706,7,-6.347,0.348,0.00887,0,0.129,0.775,203.746,225947,4
"12609",1,0.98,0.483,1,-5.257,0.0389,2.13e-05,0.866,0.311,0.446,146.988,480000,4
"12610",1,0.699,0.596,1,-8.709,0.348,0.00582,0,0.174,0.435,108.031,157505,5
"12611",1,0.746,0.711,1,-4.224,0.253,0.0289,0,0.371,0.279,192.048,225573,4
"12612",1,0.625,0.811,1,-7.433,0.0561,0.00888,0.746,0.0917,0.226,124.993,323926,4
"12613",1,0.922,0.557,0,-4.41,0.0301,0.000662,0.000371,0.696,0.465,150.009,217894,4
"12614",1,0.891,0.765,1,-2.619,0.181,0.00394,0.000245,0.114,0.597,175.041,121758,4
"12615",1,0.575,0.497,1,-6.77,0.215,0.186,0,0.143,0.371,128.879,211647,4
"12616",0,0.718,0.825,6,-7.513,0.0693,0.0178,0.000179,0.124,0.405,120.997,245720,4
"12617",1,0.792,0.431,1,-5.792,0.0633,0.000441,0.00352,0.366,0.31,150.047,195090,3
"12618",0,0.78,0.761,11,-12.743,0.076,5.11e-05,0.0108,0.364,0.19,125.985,496728,4
"12619",0,0.479,0.558,9,-17.408,0.0338,0.0993,0.855,0.112,0.038,126.037,556304,4
"12620",1,0.817,0.684,0,-5.499,0.0308,0.0222,2.19e-05,0.439,0.623,118.061,215627,4
"12621",0,0.923,0.665,11,-5.929,0.0604,1.29e-05,0.806,0.144,0.334,147.026,401633,4
"12622",1,0.87,0.667,7,-6.661,0.235,0.00302,0.00329,0.0778,0.581,149.999,125608,4
"12623",0,0.732,0.583,11,-5.728,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428,4
"12624",1,0.571,0.945,8,-8.064,0.202,0.0111,0.00559,0.167,0.85,126.986,334488,4
